风机名,状态码,状态码描述,激活时间,复位时间
20,800017,偏航扭缆限位开关动作, 2021-09-14 11:01:35:059, 2021-09-14 11:43:42:952
20,800011,风轮超速1紧停, 2021-09-14 11:01:35:039, 2021-09-14 11:43:42:952
20,130202,机舱控制柜UPS供电异常, 2021-09-14 10:58:36:119, 2021-09-14 11:43:42:951
20,130201,塔底控制柜UPS供电异常, 2021-09-14 10:58:36:079, 2021-09-14 11:43:42:951
20,300964,变桨电网电压故障, 2021-09-14 10:58:34:439, 2021-09-14 11:01:35:579
20,100321,电网频率低于下限值, 2021-09-14 10:58:27:419, 2021-09-14 11:25:05:851
20,100123,电网C相电压低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:25:05:811
20,100702,电网线电压L2低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:43:42:951
20,100703,电网线电压L3低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:43:42:951
20,100701,电网线电压L1低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:43:42:951
20,100121,电网A相电压低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:25:05:811
20,100122,电网B相电压低于下限值, 2021-09-14 10:58:26:419, 2021-09-14 11:25:05:811
20,800030,变频器紧停, 2021-09-14 10:58:10:319, 2021-09-14 11:43:42:952
20,800070,安全系统紧停, 2021-09-14 10:58:10:319, 2021-09-14 11:43:42:952
20,910007,画面停止按钮激活, 2021-09-13 18:41:16:527, 2021-09-14 11:43:42:952
20,30203,备留, 2021-09-13 18:31:47:550, 2021-09-14 11:43:42:951
20,30111,变流器网侧C相过流, 2021-09-13 18:31:47:550, 2021-09-14 11:43:42:951
20,300908,桨叶齿轮润滑油位低, 2021-09-13 15:05:28:265, 2021-09-14 11:43:42:952
20,300907,桨叶轴承润滑油位低, 2021-09-13 15:05:28:265, 2021-09-14 11:43:42:952
20,290050,主轴承润滑油油位低, 2021-09-13 14:55:38:265, 2021-09-14 11:01:40:059
20,300709,变桨安全链断开, 2021-09-13 14:55:27:545, 2021-09-14 10:58:10:319
20,800070,安全系统紧停, 2021-09-13 14:55:27:365, 2021-09-13 14:55:28:245
20,70202,发电机非轴伸端碳刷故障, 2021-09-13 14:40:49:889, 2021-09-13 14:55:27:345
20,80072,齿轮箱润滑油泵马达保护, 2021-09-13 12:19:35:383, 2021-09-13 14:55:27:345
20,800070,安全系统紧停, 2021-09-13 12:18:00:243, 2021-09-13 14:55:27:345
20,800002,机舱紧停开关触发, 2021-09-13 12:18:00:223, 2021-09-13 14:55:27:345
20,910010,机舱紧停开关激活, 2021-09-13 12:18:00:223, 2021-09-13 14:55:27:346
20,60100,偏航马达总保护, 2021-09-13 12:07:44:172, 2021-09-13 14:55:27:345
20,300907,桨叶轴承润滑油位低, 2021-09-12 13:00:23:872, 2021-09-13 14:55:27:345
20,300908,桨叶齿轮润滑油位低, 2021-09-12 13:00:23:872, 2021-09-13 14:55:27:345
20,290050,主轴承润滑油油位低, 2021-09-12 12:50:33:861, 2021-09-13 14:55:27:345
20,910007,画面停止按钮激活, 2021-09-12 12:50:29:941, 2021-09-13 14:55:27:346
20,910000,塔底停止按钮激活, 2021-09-12 12:50:28:321, 2021-09-13 14:55:27:346
20,300709,变桨安全链断开, 2021-09-12 12:50:23:781, 2021-09-13 12:18:00:243
20,800070,安全系统紧停, 2021-09-12 12:50:23:601, 2021-09-12 12:50:23:841
20,300116,变桨轴3后备电源欠电压, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,300131,变桨轴1充电回路断开, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,300114,变桨轴1后备电源欠电压, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,300115,变桨轴2后备电源欠电压, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,800070,安全系统紧停, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,800030,变频器紧停, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,300133,变桨轴3充电回路断开, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,300132,变桨轴2充电回路断开, 2021-09-12 12:50:23:321, 2021-09-12 12:50:23:581
20,290050,主轴承润滑油油位低, 2021-09-12 12:49:51:541, 2021-09-12 12:50:23:301
20,300133,变桨轴3充电回路断开, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,300114,变桨轴1后备电源欠电压, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,300132,变桨轴2充电回路断开, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,300131,变桨轴1充电回路断开, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,300116,变桨轴3后备电源欠电压, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,300115,变桨轴2后备电源欠电压, 2021-09-12 12:49:41:721, 2021-09-12 12:50:23:301
20,30151,变流器通讯心跳超时, 2021-09-12 12:49:41:561, 2021-09-12 12:50:23:301
20,800030,变频器紧停, 2021-09-12 12:49:41:541, 2021-09-12 12:50:23:301
20,800070,安全系统紧停, 2021-09-12 12:49:41:541, 2021-09-12 12:50:23:302
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-12 12:49:41:541, 2021-09-12 12:49:41:561
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-12 12:49:41:541, 2021-09-12 12:49:41:561
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-12 12:49:41:541, 2021-09-12 12:49:41:561
20,30151,变流器通讯心跳超时, 2021-09-12 12:49:37:961, 2021-09-12 12:49:41:521
20,300313,变桨系统轴3驱动器故障, 2021-09-12 12:49:00:761, 2021-09-12 12:49:41:521
20,300311,变桨系统轴1驱动器故障, 2021-09-12 12:49:00:761, 2021-09-12 12:49:41:521
20,300312,变桨系统轴2驱动器故障, 2021-09-12 12:49:00:761, 2021-09-12 12:49:41:521
20,290050,主轴承润滑油油位低, 2021-09-12 12:48:59:741, 2021-09-12 12:49:41:521
20,900251, 机舱DC1198-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900242, 机舱AI4622-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900222, 机舱DO9322-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900252, 机舱DC1198-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900223, 机舱DO9322-03模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900261, 机舱AT4222-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900207, 机舱DI9371-07模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900232, 机舱SI4100-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900233, 机舱SO4110-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900263, 机舱AT4222-03模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900221, 机舱DO9322-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900224, 机舱DO9322-04模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900243, 机舱AI4622-03模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900241, 机舱AI4622-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900262, 机舱AT4222-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900231, 机舱SI4100-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900281, 机舱电源PS9400-02模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900286, 机舱电源PS3300-01模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900264, 机舱AT4222-04模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900265, 机舱AT4222-05模块故障, 2021-09-12 12:48:47:362, 2021-09-12 12:49:41:522
20,900205, 机舱DI9371-05模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,900202, 机舱DI9371-02模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,900204, 机舱DI9371-04模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,900203, 机舱DI9371-03模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,900201, 机舱DI9371-01模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,900206, 机舱DI9371-06模块故障, 2021-09-12 12:48:47:361, 2021-09-12 12:49:41:522
20,230031,变桨系统重复故障, 2021-09-12 12:30:49:370, 2021-09-12 12:49:41:521
20,300712,变桨系统轴柜2温度超限, 2021-09-12 12:30:49:350, 2021-09-12 12:49:41:521
20,300713,变桨系统轴柜3温度超限, 2021-09-12 12:30:49:350, 2021-09-12 12:49:41:521
20,300711,变桨系统轴柜1温度超限, 2021-09-12 12:30:49:350, 2021-09-12 12:49:41:521
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-12 12:30:24:850, 2021-09-12 12:49:41:521
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-12 12:30:24:850, 2021-09-12 12:49:41:521
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-12 12:30:24:850, 2021-09-12 12:49:41:521
20,800011,风轮超速1紧停, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,800003,机舱远程紧停开关触发, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,800015,机舱振动开关动作, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,900271,机舱总线控制器模块故障, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,800017,偏航扭缆限位开关动作, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,800002,机舱紧停开关触发, 2021-09-12 12:30:24:330, 2021-09-12 12:49:41:522
20,130202,机舱控制柜UPS供电异常, 2021-09-12 12:27:24:070, 2021-09-12 12:49:41:521
20,130201,塔底控制柜UPS供电异常, 2021-09-12 12:27:24:030, 2021-09-12 12:49:41:521
20,300964,变桨电网电压故障, 2021-09-12 12:27:22:450, 2021-09-12 12:30:24:850
20,300908,桨叶齿轮润滑油位低, 2021-09-12 12:26:22:690, 2021-09-12 12:49:41:522
20,300907,桨叶轴承润滑油位低, 2021-09-12 12:26:22:690, 2021-09-12 12:49:41:522
20,800030,变频器紧停, 2021-09-12 12:22:13:130, 2021-09-12 12:49:41:522
20,910008,塔底紧停开关激活, 2021-09-12 12:22:09:730, 2021-09-12 12:49:41:523
20,800070,安全系统紧停, 2021-09-12 12:22:09:730, 2021-09-12 12:49:41:522
20,800001,塔底紧停开关触发, 2021-09-12 12:22:09:730, 2021-09-12 12:49:41:522
20,910000,塔底停止按钮激活, 2021-09-12 12:20:41:270, 2021-09-12 12:49:41:522
20,910007,画面停止按钮激活, 2021-09-12 12:20:38:970, 2021-09-12 12:49:41:523
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-12 12:20:14:330, 2021-09-12 12:49:41:521
20,30154,变流器准备好并网信号超时, 2021-09-12 12:20:14:330, 2021-09-12 12:20:14:370
20,300691,桨叶轴承润滑出错, 2021-09-12 12:19:21:670, 2021-09-12 12:19:21:690
20,290050,主轴承润滑油油位低, 2021-09-12 12:16:32:690, 2021-09-12 12:30:29:330
20,300133,变桨轴3充电回路断开, 2021-09-12 12:16:17:670, 2021-09-12 12:16:22:670
20,300131,变桨轴1充电回路断开, 2021-09-12 12:16:17:670, 2021-09-12 12:16:22:670
20,300132,变桨轴2充电回路断开, 2021-09-12 12:16:17:670, 2021-09-12 12:16:22:670
20,300131,变桨轴1充电回路断开, 2021-09-12 12:16:16:790, 2021-09-12 12:16:17:650
20,300133,变桨轴3充电回路断开, 2021-09-12 12:16:16:790, 2021-09-12 12:16:17:650
20,300132,变桨轴2充电回路断开, 2021-09-12 12:16:16:790, 2021-09-12 12:16:17:650
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-12 12:16:16:610, 2021-09-12 12:16:16:630
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-12 12:16:16:610, 2021-09-12 12:16:16:630
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-12 12:16:16:610, 2021-09-12 12:16:16:630
20,300709,变桨安全链断开, 2021-09-12 12:16:16:610, 2021-09-12 12:22:09:730
20,300709,变桨安全链断开, 2021-09-12 12:16:16:550, 2021-09-12 12:16:16:590
20,30151,变流器通讯心跳超时, 2021-09-12 12:15:31:370, 2021-09-12 12:16:16:590
20,300313,变桨系统轴3驱动器故障, 2021-09-12 12:15:19:510, 2021-09-12 12:16:16:590
20,800030,变频器紧停, 2021-09-12 11:46:45:488, 0000-00-00 00:00:00:000
20,800070,安全系统紧停, 2021-09-12 11:46:39:008, 0000-00-00 00:00:00:000
20,910008,塔底紧停开关激活, 2021-09-12 11:46:39:008, 0000-00-00 00:00:00:000
20,800001,塔底紧停开关触发, 2021-09-12 11:46:39:008, 0000-00-00 00:00:00:000
20,300907,桨叶轴承润滑油位低, 2021-09-12 08:16:17:433, 0000-00-00 00:00:00:000
20,300908,桨叶齿轮润滑油位低, 2021-09-12 08:16:17:433, 0000-00-00 00:00:00:000
20,910007,画面停止按钮激活, 2021-09-12 08:07:56:573, 0000-00-00 00:00:00:000
20,30154,变流器准备好并网信号超时, 2021-09-12 08:07:52:953, 2021-09-12 08:07:52:993
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-12 08:07:52:953, 0000-00-00 00:00:00:000
20,300691,桨叶轴承润滑出错, 2021-09-12 08:07:25:333, 2021-09-12 08:07:25:353
20,290050,主轴承润滑油油位低, 2021-09-12 08:06:27:433, 0000-00-00 00:00:00:000
20,300908,桨叶齿轮润滑油位低, 2021-09-11 19:53:22:213, 2021-09-12 08:06:17:413
20,300907,桨叶轴承润滑油位低, 2021-09-11 19:53:22:213, 2021-09-12 08:06:17:413
20,910007,画面停止按钮激活, 2021-09-11 19:45:14:633, 2021-09-12 08:06:17:413
20,290050,主轴承润滑油油位低, 2021-09-11 19:43:32:197, 2021-09-12 08:06:17:413
20,30111,变流器网侧C相过流, 2021-09-11 19:43:22:217, 2021-09-12 08:06:17:413
20,30111,变流器网侧C相过流, 2021-09-11 19:40:13:037, 2021-09-11 19:43:22:177
20,30203,备留, 2021-09-11 19:40:13:017, 2021-09-11 19:43:22:177
20,300907,桨叶轴承润滑油位低, 2021-09-11 19:10:50:526, 2021-09-11 19:43:22:177
20,300908,桨叶齿轮润滑油位低, 2021-09-11 19:10:50:526, 2021-09-11 19:43:22:177
20,300691,桨叶轴承润滑出错, 2021-09-11 19:02:28:226, 2021-09-11 19:02:28:246
20,290050,主轴承润滑油油位低, 2021-09-11 19:01:00:526, 2021-09-11 19:43:22:177
20,300709,变桨安全链断开, 2021-09-11 19:00:45:546, 2021-09-12 11:46:39:008
20,800070,安全系统紧停, 2021-09-11 19:00:45:366, 2021-09-11 19:00:46:066
20,290050,主轴承润滑油油位低, 2021-09-11 19:00:35:746, 2021-09-11 19:00:45:346
20,800030,变频器紧停, 2021-09-11 19:00:25:746, 2021-09-11 19:00:45:346
20,800070,安全系统紧停, 2021-09-11 19:00:25:746, 2021-09-11 19:00:45:346
20,30151,变流器通讯心跳超时, 2021-09-11 19:00:25:746, 2021-09-11 19:00:45:346
20,800070,安全系统紧停, 2021-09-11 19:00:24:866, 2021-09-11 19:00:25:726
20,30151,变流器通讯心跳超时, 2021-09-11 19:00:24:866, 2021-09-11 19:00:25:726
20,800030,变频器紧停, 2021-09-11 19:00:24:866, 2021-09-11 19:00:25:726
20,30151,变流器通讯心跳超时, 2021-09-11 19:00:22:586, 2021-09-11 19:00:24:846
20,800070,安全系统紧停, 2021-09-11 18:59:37:526, 2021-09-11 19:00:24:846
20,800030,变频器紧停, 2021-09-11 18:59:37:526, 2021-09-11 19:00:24:846
20,30131,变流器UPS电源故障, 2021-09-11 18:59:37:506, 2021-09-11 19:00:24:846
20,290050,主轴承润滑油油位低, 2021-09-11 18:59:34:026, 2021-09-11 19:00:24:846
20,30152,变流器故障停机, 2021-09-11 18:59:24:026, 2021-09-11 19:00:24:846
20,30152,变流器故障停机, 2021-09-11 18:59:20:906, 2021-09-11 18:59:24:006
20,300709,变桨安全链断开, 2021-09-11 18:59:20:546, 2021-09-11 18:59:37:526
20,30152,变流器故障停机, 2021-09-11 18:59:20:526, 2021-09-11 18:59:20:886
20,800070,安全系统紧停, 2021-09-11 18:59:20:366, 2021-09-11 18:59:20:886
20,300907,桨叶轴承润滑油位低, 2021-09-11 18:48:42:470, 2021-09-11 18:59:20:346
20,300908,桨叶齿轮润滑油位低, 2021-09-11 18:48:42:470, 2021-09-11 18:59:20:346
20,290050,主轴承润滑油油位低, 2021-09-11 18:38:52:470, 2021-09-11 18:59:20:346
20,800070,安全系统紧停, 2021-09-11 18:38:42:470, 2021-09-11 18:59:20:346
20,910008,塔底紧停开关激活, 2021-09-11 18:38:42:470, 2021-09-11 18:59:20:346
20,800001,塔底紧停开关触发, 2021-09-11 18:38:42:470, 2021-09-11 18:59:20:346
20,60100,偏航马达总保护, 2021-09-11 18:38:33:230, 2021-09-11 18:38:42:450
20,270005,机舱冷却风扇保护, 2021-09-11 16:23:30:316, 2021-09-11 18:38:42:450
20,910008,塔底紧停开关激活, 2021-09-11 15:37:23:380, 2021-09-11 18:38:42:451
20,800070,安全系统紧停, 2021-09-11 15:37:23:380, 2021-09-11 18:38:42:451
20,800001,塔底紧停开关触发, 2021-09-11 15:37:23:380, 2021-09-11 18:38:42:450
20,910007,画面停止按钮激活, 2021-09-10 18:07:47:377, 2021-09-11 18:38:42:451
20,30152,变流器故障停机, 2021-09-10 17:40:14:621, 2021-09-11 18:38:42:450
20,30154,变流器准备好并网信号超时, 2021-09-10 17:40:14:621, 2021-09-10 17:40:14:661
20,300908,桨叶齿轮润滑油位低, 2021-09-10 13:44:01:596, 2021-09-11 18:38:42:450
20,300907,桨叶轴承润滑油位低, 2021-09-10 13:44:01:596, 2021-09-11 18:38:42:450
20,290050,主轴承润滑油油位低, 2021-09-10 13:34:11:585, 2021-09-11 18:38:42:450
20,290050,主轴承润滑油油位低, 2021-09-10 13:30:34:185, 2021-09-10 13:34:01:565
20,300709,变桨安全链断开, 2021-09-10 13:30:20:125, 2021-09-11 15:37:23:380
20,800070,安全系统紧停, 2021-09-10 13:30:19:945, 2021-09-10 13:30:24:165
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-10 13:30:18:025, 2021-09-10 13:30:18:045
20,800070,安全系统紧停, 2021-09-10 13:30:18:025, 2021-09-10 13:30:19:925
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-10 13:30:18:025, 2021-09-10 13:30:18:045
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-10 13:30:18:025, 2021-09-10 13:30:18:045
20,30151,变流器通讯心跳超时, 2021-09-10 13:27:17:545, 2021-09-10 13:30:18:005
20,300342,变桨轴2后备电源需更换, 2021-09-10 13:23:38:085, 2021-09-10 13:30:18:006
20,300341,变桨轴1后备电源需更换, 2021-09-10 13:23:38:085, 2021-09-10 13:30:18:005
20,300343,变桨轴3后备电源需更换, 2021-09-10 13:23:38:085, 2021-09-10 13:30:18:006
20,300311,变桨系统轴1驱动器故障, 2021-09-10 13:22:41:545, 2021-09-10 13:30:18:005
20,300312,变桨系统轴2驱动器故障, 2021-09-10 13:22:41:545, 2021-09-10 13:30:18:005
20,300313,变桨系统轴3驱动器故障, 2021-09-10 13:22:41:545, 2021-09-10 13:30:18:005
20,290050,主轴承润滑油油位低, 2021-09-10 13:22:40:485, 2021-09-10 13:30:18:005
20,900222, 机舱DO9322-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900261, 机舱AT4222-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900286, 机舱电源PS3300-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900221, 机舱DO9322-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900262, 机舱AT4222-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900281, 机舱电源PS9400-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900252, 机舱DC1198-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900243, 机舱AI4622-03模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900242, 机舱AI4622-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900224, 机舱DO9322-04模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900263, 机舱AT4222-03模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900251, 机舱DC1198-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900265, 机舱AT4222-05模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900231, 机舱SI4100-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900223, 机舱DO9322-03模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900264, 机舱AT4222-04模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:007
20,900232, 机舱SI4100-02模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900241, 机舱AI4622-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900233, 机舱SO4110-01模块故障, 2021-09-10 13:22:28:146, 2021-09-10 13:30:18:006
20,900203, 机舱DI9371-03模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900204, 机舱DI9371-04模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900207, 机舱DI9371-07模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900206, 机舱DI9371-06模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900205, 机舱DI9371-05模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900202, 机舱DI9371-02模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,900201, 机舱DI9371-01模块故障, 2021-09-10 13:22:28:145, 2021-09-10 13:30:18:006
20,300711,变桨系统轴柜1温度超限, 2021-09-10 11:32:02:219, 2021-09-10 13:30:18:006
20,300712,变桨系统轴柜2温度超限, 2021-09-10 11:32:02:219, 2021-09-10 13:30:18:006
20,300713,变桨系统轴柜3温度超限, 2021-09-10 11:32:02:219, 2021-09-10 13:30:18:006
20,300901,变桨轴1驱动器与控制器通讯故障, 2021-09-10 11:31:37:719, 2021-09-10 13:30:18:006
20,300903,变桨轴3驱动器与控制器通讯故障, 2021-09-10 11:31:37:719, 2021-09-10 13:30:18:006
20,300902,变桨轴2驱动器与控制器通讯故障, 2021-09-10 11:31:37:719, 2021-09-10 13:30:18:006
20,800011,风轮超速1紧停, 2021-09-10 11:31:37:199, 2021-09-10 13:30:18:006
20,800017,偏航扭缆限位开关动作, 2021-09-10 11:31:37:199, 2021-09-10 13:30:18:006
20,800015,机舱振动开关动作, 2021-09-10 11:31:37:199, 2021-09-10 13:30:18:006
20,800002,机舱紧停开关触发, 2021-09-10 11:31:37:199, 2021-09-10 13:30:18:006
20,800003,机舱远程紧停开关触发, 2021-09-10 11:31:37:199, 2021-09-10 13:30:18:006
20,100321,电网频率低于下限值, 2021-09-10 11:07:09:108, 2021-09-10 13:29:00:685
20,100121,电网A相电压低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:29:00:645
20,100123,电网C相电压低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:29:00:645
20,100122,电网B相电压低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:29:00:645
20,100703,电网线电压L3低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:30:18:005
20,100702,电网线电压L2低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:30:18:005
20,100701,电网线电压L1低于下限值, 2021-09-10 11:07:08:108, 2021-09-10 13:30:18:005
20,130202,机舱控制柜UPS供电异常, 2021-09-10 11:07:05:228, 2021-09-10 13:30:18:005
20,130201,塔底控制柜UPS供电异常, 2021-09-10 11:07:05:208, 2021-09-10 13:30:18:005
20,300964,变桨电网电压故障, 2021-09-10 11:07:03:588, 2021-09-10 11:31:37:719
20,800030,变频器紧停, 2021-09-10 11:06:27:368, 2021-09-10 13:30:18:006
20,30131,变流器UPS电源故障, 2021-09-10 11:06:27:288, 2021-09-10 13:30:18:005
20,910008,塔底紧停开关激活, 2021-09-10 11:06:13:808, 2021-09-10 13:30:18:007
20,800070,安全系统紧停, 2021-09-10 11:06:13:808, 2021-09-10 13:30:18:006
20,800001,塔底紧停开关触发, 2021-09-10 11:06:13:808, 2021-09-10 13:30:18:006
20,70202,发电机非轴伸端碳刷故障, 2021-09-10 11:01:55:848, 2021-09-10 13:30:18:005
20,910007,画面停止按钮激活, 2021-09-10 07:53:55:720, 2021-09-10 13:30:18:007
20,300908,桨叶齿轮润滑油位低, 2021-09-09 23:51:48:036, 2021-09-10 13:30:18:006
20,300907,桨叶轴承润滑油位低, 2021-09-09 23:51:48:036, 2021-09-10 13:30:18:006
20,290050,主轴承润滑油油位低, 2021-09-09 23:41:58:036, 2021-09-10 11:31:42:199
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-09 23:41:48:036, 2021-09-10 13:30:18:005
20,30154,变流器准备好并网信号超时, 2021-09-09 23:40:17:336, 2021-09-09 23:40:17:376
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-09 23:40:17:336, 2021-09-09 23:41:48:016
20,300907,桨叶轴承润滑油位低, 2021-09-09 18:33:28:765, 2021-09-09 23:41:48:016
20,300908,桨叶齿轮润滑油位低, 2021-09-09 18:33:28:765, 2021-09-09 23:41:48:016
20,290050,主轴承润滑油油位低, 2021-09-09 18:23:38:765, 2021-09-09 23:41:48:016
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-09 18:23:20:165, 2021-09-09 18:23:28:745
20,30135,变流器网侧模块接地或电流不平衡, 2021-09-09 18:15:00:065, 2021-09-09 18:23:20:145
20,30154,变流器准备好并网信号超时, 2021-09-09 18:15:00:065, 2021-09-09 18:15:00:105
20,300908,桨叶齿轮润滑油位低, 2021-09-09 06:46:26:583, 2021-09-09 18:23:20:145
20,300907,桨叶轴承润滑油位低, 2021-09-09 06:46:26:583, 2021-09-09 18:23:20:145
20,290050,主轴承润滑油油位低, 2021-09-09 06:36:36:583, 2021-09-09 18:23:20:145
20,30152,变流器故障停机, 2021-09-09 06:36:21:563, 2021-09-09 06:36:26:563
20,30152,变流器故障停机, 2021-09-09 04:20:10:052, 2021-09-09 06:36:21:523
20,30154,变流器准备好并网信号超时, 2021-09-09 04:20:10:052, 2021-09-09 04:20:10:092
20,300908,桨叶齿轮润滑油位低, 2021-09-08 17:19:55:035, 2021-09-09 06:36:21:523
20,300907,桨叶轴承润滑油位低, 2021-09-08 17:19:55:035, 2021-09-09 06:36:21:523
20,290050,主轴承润滑油油位低, 2021-09-08 17:10:05:035, 2021-09-09 06:36:21:523
20,290050,主轴承润滑油油位低, 2021-09-08 17:09:08:155, 2021-09-08 17:09:55:015
20,30071,变流器Crowbar故障, 2021-09-08 17:08:52:355, 2021-09-08 17:08:52:755
20,300709,变桨安全链断开, 2021-09-08 17:08:51:575, 2021-09-10 11:06:13:808
